Chemoeffectors,Response,SMILES,Iso_SMILES,RDKit_Mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1-anthracenesulfonic acid,none,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3S(=O)(=O)O,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D997E0>,11.338492378432854,11.338492378432854,0.05022864701436114,-4.198066066704459,0.5382201206588398,12.055555555555555,258.29799999999994,248.21799999999996,258.03506518,90,0,0.2946345617376254,-0.2817750190960361,0.2946345617376254,0.2817750190960361,0.7777777777777778,1.3888888888888888,2.0555555555555554,32.23978339871619,10.039016752814307,2.131996344857322,-2.0549189858105894,2.2721888063847904,-1.9825473272811431,7.856638024869761,0.4839636974495024,2.3400739279145637,2.512588727413897,834.1758846130608,12.750712376627058,9.368110889598182,10.184607470525908,8.554661458305718,5.446099407825492,6.886162736626131,4.151709718769645,5.541668804053408,2.984607896499315,3.896416967454008,2.16307976863444,2.8682996094455526,-1.9099999999999993,14995.193730076524,11.19585821583074,3.7967128100302125,1.7549979744387467,104.423368193008,0.0,4.895483475517775,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,36.39820241076966,34.35777384877922,5.386224214464796,0.0,12.9705468580193,31.663023716892738,0.0,0.0,0.0,4.895483475517775,0.0,54.59730361615449,0.0,0.0,0.0,0.0,0.0,0.0,12.9705468580193,10.118126859033554,0.0,0.0,59.49278709167227,0.0,21.544896857859182,0.0,54.370000000000005,10.118126859033554,12.9705468580193,0.0,4.895483475517775,5.386224214464796,16.158672643394386,6.06636706846161,12.13273413692322,36.39820241076966,0.0,0.0,31.908287351977826,0.0,-0.05022864701436114,3.3204747732426316,0.0,0.0,16.26953258849836,0.0,0.0,-4.198066066704459,0.0,18,1,3,0,0,0,0,3,0,3,0,0,2,1,4,0,1,0,0,0,0,0,2.3615254615181427,3,3.239700000000002,71.26860000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-amino-cyclohexanecarboxylic acid,repellent,C1CCC(CC1)(C(=O)O)N,C1CCC(CC1)(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99850>,10.551111111111112,10.551111111111112,0.6412037037037036,-0.9045138888888888,0.5684824881893218,24.1,143.18599999999998,130.08199999999997,143.094628656,58,0,0.3231696587009299,-0.4798749737124459,0.4798749737124459,0.3231696587009299,1.3,1.8,2.1,16.369238095958547,9.827189328599168,2.342352752925298,-2.2784979156923746,2.2505944062735055,-2.4867342862966,5.7796673690786715,-0.14410009361626158,1.8907398307135732,2.5632261085598094,126.97373660251156,7.612884175122364,5.968346061086185,5.968346061086185,4.650482454160612,3.673512858763271,3.673512858763271,3.0219519845428477,3.0219519845428477,2.171708653622855,2.171708653622855,1.3965430073161602,1.3965430073161602,-0.5700000000000001,173.94806442564874,7.536044538706258,2.580198846893159,1.2902649727051145,60.21871910993246,10.84019487200289,5.538925252383345,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.26246486877803,12.841643245852019,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,37.643033367013395,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,16.614757935175902,4.794537184071822,0.0,32.10410811463005,0.0,0.0,0.0,0.0,63.31999999999999,11.508230540335195,4.794537184071822,0.0,0.0,12.841643245852019,19.26246486877803,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,10.551111111111112,8.6725,4.697800925925925,-0.8405555555555553,0.0,4.335810185185185,0.0,0.0,0.8571428571428571,10,3,3,1,0,1,0,0,0,0,0,0,2,2,3,0,1,1,0,1,0,0,1.9444493428905374,1,0.7326000000000001,37.63919999999999,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-alanyl-L-proline,none,CC(C(=O)N1CCCC1C(=O)O)N,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D998C0>,11.397546296296296,11.397546296296296,0.27324074074074045,-0.938425925925926,0.6033619259337744,24.46153846153846,186.21099999999998,172.099,186.100442308,74,0,0.3259154930131196,-0.4797121316720154,0.4797121316720154,0.3259154930131196,1.6153846153846154,2.230769230769231,2.6923076923076925,16.36891336205231,10.187544314011634,2.342198076549833,-2.2244527122948545,2.1732208028832583,-2.467751345639588,5.8663042481420185,-0.14806499527632616,2.495975204484008,2.682040175100832,210.07820003461555,10.008071689507773,7.564294923056163,7.564294923056163,6.036581260209188,4.3261707039042685,4.3261707039042685,3.316571083168233,3.316571083168233,2.210465916483723,2.210465916483723,1.548787944860608,1.548787944860608,-1.1,903.5430240232109,9.984033613445378,3.740446763068521,1.9765779171722264,76.50501699457621,15.740104602853368,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,0.0,19.765380445542643,6.544756405912575,6.041840829147961,14.69560176298435,11.876485017303356,0.0,4.899909730850478,5.733667477162185,31.849062103838566,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,40.51136020720303,9.589074368143644,0.0,19.765380445542643,0.0,0.0,0.0,0.0,83.63,18.05298694624777,9.589074368143644,0.0,5.907179729351506,12.965578028838586,6.4208216229260096,4.899909730850478,6.923737199690624,0.0,0.0,10.84019487200289,0.0,0.0,23.456043083900227,8.779624905517762,5.393977702191988,-1.2116666666666664,-1.2792129629629636,1.2809722222222222,2.0802617157974304,0.0,0.75,13,3,5,0,1,1,1,0,0,0,2,0,3,2,5,1,2,0,1,1,0,0,2.872672785521467,1,-0.5907999999999993,46.02020000000001,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cis-1-boc-4-amino-L-proline,none,CC(C)(C)OC(=O)N1CC(CC1C(=O)O)N,CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99930>,11.706180555555555,11.706180555555555,0.22805555555555568,-1.0427692743764168,0.6800997795500385,25.625,230.26399999999998,212.11999999999998,230.126657056,92,0,0.41058973963667494,-0.4797097408134903,0.4797097408134903,0.41058973963667494,1.4375,2.0,2.4375,16.5709322979124,10.163778383403725,2.3961373163900235,-2.261972482829917,2.1985469989697686,-2.4319586326353226,5.806524794537986,-0.14157152813708804,2.4365308292458243,2.7087376662558333,276.90366073218416,12.508071689507775,9.76543643233348,9.76543643233348,7.2041959196710925,5.1848901715114195,5.1848901715114195,4.982521086743055,4.982521086743055,2.2465034293309025,2.2465034293309025,1.6248956873289462,1.6248956873289462,-1.3,2385.363681831662,12.768027210884354,4.288212462884977,3.0951289857394646,94.3484464528763,15.577057825802939,11.642891640131648,0.0,0.0,0.0,12.062545358890265,4.899909730850478,9.589074368143644,0.0,0.0,0.0,27.19203322199788,12.586597235060536,0.0,19.432464716784395,12.062545358890265,0.0,4.899909730850478,5.733667477162185,44.876765691277484,6.544756405912575,0.0,0.0,0.0,5.733667477162185,4.794537184071822,0.0,0.0,46.29847135977363,9.53140013787187,0.0,27.19203322199788,0.0,0.0,0.0,0.0,92.86,23.705436999021913,9.589074368143644,0.0,19.007418857986544,0.0,0.0,4.899909730850478,20.771211599071872,0.0,0.0,15.577057825802939,5.1184722222222225,0.0,23.80760156840514,8.943651738473166,5.009973544973545,-1.0427692743764168,-1.168084845049131,-0.34533446712018123,5.4264895124716555,0.0,0.8,16,3,6,0,1,1,1,0,0,0,2,0,4,2,6,1,1,0,1,1,0,0,3.42200083826055,1,0.4077000000000007,56.956200000000024,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-asp(Ochex)-OH,none,C1CCC(CC1)OC(=O)CC(C(=O)O)N,C1CCC(CC1)OC(=O)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D999A0>,11.260578231292516,11.260578231292516,0.034958427815571236,-1.1707461472243217,0.6723816331053152,19.533333333333335,215.249,198.11299999999997,215.115758024,86,0,0.3205782039999647,-0.4800745852104946,0.4800745852104946,0.3205782039999647,1.3333333333333333,1.9333333333333333,2.466666666666667,16.54324873934869,9.976370904487853,2.212941712820295,-2.216134152990356,2.2017090557152006,-2.3400526902907233,5.807096887286804,-0.15363383896427904,2.1828485888575666,2.250840096361189,218.1928094887362,11.259148545064338,8.64664996157971,8.64664996157971,7.092224152875016,5.271988223754299,5.271988223754299,3.898733392538409,3.898733392538409,2.5540886404809324,2.5540886404809324,1.6838559543459988,1.6838559543459988,-1.1,2086.8032509478335,11.971942446043165,5.701348272525828,4.290610565213741,88.58861278267294,15.577057825802939,12.145807216896262,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,6.4208216229260096,25.683286491704038,0.0,6.4208216229260096,19.432464716784395,11.938610575903699,0.0,0.0,5.733667477162185,50.67073695445232,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,29.190945187640665,14.325937321943691,0.0,38.524929737556064,0.0,0.0,0.0,0.0,89.62,17.98045140505166,9.589074368143644,0.0,12.524788010674312,0.0,25.683286491704038,6.4208216229260096,0.0,0.0,0.0,15.577057825802939,5.129861111111111,0.0,21.65478158856135,8.503964947089948,5.222141124968506,-1.6737091101872847,-1.1517679988662135,4.814728337322583,0.0,0.0,0.8,15,3,5,1,0,1,0,0,0,0,1,0,4,2,5,0,4,1,0,1,0,0,4.550414225568456,1,0.6643000000000001,53.193200000000026,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-(cyclohexylamino)-2-hydroxy-1-propanesulfonic acid,none,C1CCC(CC1)NCC(CS(=O)(=O)O)O,C1CCC(CC1)NCC(CS(=O)(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99A10>,10.460545949861427,10.460545949861427,0.2266435185185185,-4.066277373603762,0.5928276645948156,21.466666666666665,237.321,218.16899999999995,237.103479088,90,0,0.26696905424966266,-0.3906471943954027,0.3906471943954027,0.26696905424966266,1.2666666666666666,1.8666666666666667,2.4,32.23973988968535,9.953511626865994,2.1698149657223516,-2.234551412235044,2.1661907371564086,-2.388184332471995,7.853423119477485,0.1812005467185699,2.137378610671859,2.179014983933613,249.7628977173992,11.311554787871634,8.72362006907659,9.540116650004316,6.972145112102215,5.338003230553903,6.947168538080304,4.145586614936636,5.642748519296089,2.650327732715743,3.456337917087139,1.9114640828286458,2.515557348651929,-0.17000000000000004,1735.5514318655494,12.897430883344573,5.789353445283397,6.088201012931693,90.62568873531785,10.423315998847038,5.752853606746789,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,19.26246486877803,12.841643245852019,12.586597235060536,6.103966387748303,18.077074252860008,10.118126859033554,0.0,5.316788604006331,0.0,44.24991533152631,12.297610012659364,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,42.520491482415636,10.118126859033554,0.0,32.10410811463005,0.0,0.0,0.0,0.0,86.63000000000001,21.974946853528643,13.524324379169643,0.0,6.544756405912575,6.041840829147961,12.841643245852019,19.26246486877803,0.0,0.0,5.316788604006331,4.552749873690364,29.43056610607206,0.0,0.0,12.43215726568405,0.0,-0.5905555555555555,0.3840712396069538,4.766728132611068,0.2266435185185185,-4.066277373603762,1.0,15,3,5,1,0,1,0,0,0,0,1,0,4,3,6,0,5,1,0,1,0,1,4.977852394653026,1,0.15740000000000048,57.298100000000034,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-glucosamine-3-sulfate,none,C(C1C(C(C(C(O1)O)N)OS(=O)(=O)O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)N)OS(=O)(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99A80>,10.47396589191232,10.47396589191232,0.6703543083900225,-4.832954459561602,0.32485952787868544,40.9375,259.236,246.13199999999998,259.03618737600004,96,0,0.39727425839947883,-0.39356652072057097,0.39727425839947883,0.39356652072057097,1.375,1.9375,2.375,32.25181362212004,9.979329573375836,2.4497427248180954,-2.390153946801767,2.2146197633383724,-2.6257955204810646,7.804635701549853,-0.2439519531194812,2.166252850015405,2.8507090531439676,306.93001187765793,12.508071689507773,8.00130423064345,8.817800811571177,7.259037474537484,4.297221469663293,5.662369841333404,3.3041862176721395,4.352098193365835,2.15301936778518,2.6184427268534667,1.3643218988344092,1.8872868717148759,-0.33,2207.4116541656977,13.733816209317165,4.89294830214563,3.0851459414029936,91.3454527449965,25.790112615484347,18.31189916324491,6.290026729335213,0.0,0.0,10.399000581649606,4.552749873690364,4.183085432649707,8.417796984328938,0.0,0.0,0.0,0.0,12.648722793660879,37.21007742899117,10.399000581649606,0.0,0.0,5.733667477162185,30.643766721728085,6.606881964512918,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,65.54077772878242,19.318948968099363,0.0,0.0,0.0,0.0,0.0,0.0,159.54,47.64964926789061,18.63085177401035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919948386449757,15.392944745693255,38.18311507936508,0.0,0.0,27.519065570672716,5.3198318216175355,0.0,-1.3752546296296295,-6.060115740740742,-0.6703543083900225,-4.832954459561602,1.0,16,6,9,0,1,1,0,0,0,0,5,0,8,5,10,1,3,0,1,1,0,0,4.19992829395991,1,-3.427899999999998,48.36940000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,5-anhydro-D-mannitol-1-phosphate",none,C(C1C(C(C(O1)COP(=O)(O)O)O)O)O,C([C@@H]1[C@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99AF0>,10.350377377802973,10.350377377802973,0.4953994236583521,-4.627880094167297,0.34437123256997104,37.13333333333333,244.136,231.03199999999995,244.03480400600003,90,0,0.46917067339829704,-0.3935684672714435,0.46917067339829704,0.3935684672714435,1.2,1.7333333333333334,2.1333333333333333,31.204461217441285,10.097206229530764,2.4251837941594245,-2.1419126391176846,2.365971201747734,-2.3461139805899913,7.458290579391682,-0.03882842006215451,2.400029318405989,2.4746161928581287,232.42286534333687,11.637828201504693,7.631641083522937,8.526068274522853,6.848353872014526,4.174350153494843,5.704646896835064,3.1630883661443012,4.402441157333612,2.048251864698865,2.5336724262136476,1.2848156897381842,1.6259314435439418,-0.05000000000000005,1730.421138570718,13.016889632107022,4.855620041407007,3.472953613347222,85.30600034075228,29.843268343827113,24.41586555099321,0.0,0.0,0.0,7.822697123132171,4.5237471617118175,4.565048284931329,0.0,0.0,0.0,0.0,0.0,13.213763929025836,38.93206379047026,7.822697123132171,0.0,0.0,0.0,24.41586555099321,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,62.7360348700461,13.825658400443196,0.0,0.0,0.0,0.0,0.0,0.0,136.68,45.452326603151214,14.77810307461274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5237471617118175,19.630213554145705,19.376301414084153,0.0,16.786114417989417,27.319057657785336,0.0,0.0,0.0,-4.662761873267827,-1.0519426335348954,-4.627880094167297,1.0,15,5,8,0,1,1,0,0,0,0,4,0,6,5,9,1,4,0,1,1,0,0,4.213671344962796,1,-2.4228,45.756500000000024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-deoxy-1-nitro-L-mannitol,none,C(C(C(C(C(CO)O)O)O)O)[N+](=O)[O-],C([C@@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99B60>,9.917092230410683,9.917092230410683,0.8160605631141347,-1.8726388888888887,0.22837035534566358,19.785714285714285,211.17,198.06599999999997,211.069201756,84,0,0.23159163640749328,-0.393579134854215,0.393579134854215,0.23159163640749328,1.0714285714285714,1.5,1.8571428571428572,16.629635238077892,10.036605915816097,2.319513470889865,-2.2289401603163443,2.0452883135525664,-2.474835851056888,4.794961019483857,-0.4932405551942904,2.126678906071767,4.152652305847805,168.87712379549447,11.300964908321223,7.223392793059074,7.223392793059074,6.395953267715893,3.8468960436201574,3.8468960436201574,2.8137631235880742,2.8137631235880742,1.6615493604578835,1.6615493604578835,0.8239417903429522,0.8239417903429522,-0.8,780.4911585283385,13.200000000000001,5.831306203322663,3.9387777176852348,79.18810608329242,25.532636974203527,24.41586555099321,0.0,6.544756405912575,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,4.923311048817671,6.606881964512918,30.455948023021197,0.0,0.0,0.0,0.0,24.41586555099321,13.151638370425493,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,68.02345194443988,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,144.29000000000002,42.49081497023637,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.532636974203527,0.0,0.0,9.047978473796926,54.183618748425296,0.0,0.0,0.0,-7.134162887377173,-1.7641010015117158,0.0,1.0,14,5,8,0,0,0,0,0,0,0,4,0,7,5,8,0,6,0,0,0,0,0,5.49808870598994,0,-3.300999999999998,42.97440000000001,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,4-dinitro-1,1,4,4-tetrachlorobutane",none,C(CC([N+](=O)[O-])(Cl)Cl)C([N+](=O)[O-])(Cl)Cl,C(CC([N+](=O)[O-])(Cl)Cl)C([N+](=O)[O-])(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99BD0>,10.193426870748299,10.193426870748299,0.5306635802469133,-2.3144444444444443,0.33613923058169526,12.571428571428571,285.898,281.866,283.892517328,82,0,0.37023390467784134,-0.26148822895437696,0.37023390467784134,0.26148822895437696,0.8571428571428571,1.0714285714285714,1.2142857142857142,35.54153524088751,10.279109016137765,2.454132510514152,-2.132172147235164,2.3463096524213167,-2.3092492376834315,6.477389074374538,-0.53078484860174,2.0056375133748814,4.322414967282523,202.42286534333684,11.568914100752346,6.453491807265372,9.47720759133919,6.093858127134677,3.1405460660451814,4.6524039580820915,2.3458886647603334,5.233914179049987,1.2607963842433088,2.568777777735647,0.4833598212146584,0.8613242942238856,-0.04000000000000015,539.5164910978431,13.96,4.6531417946112645,3.996461393295233,98.35309372354565,0.0,0.0,0.0,0.0,0.0,8.914577792944014,20.228636537531145,0.0,0.0,0.0,0.0,46.40375956093006,0.0,22.68826534348736,9.846622097635342,46.40375956093006,0.0,0.0,0.0,21.756221038796035,0.0,20.228636537531145,0.0,0.0,0.0,0.0,0.0,46.40375956093006,18.761199890579356,0.0,20.228636537531145,12.841643245852019,0.0,0.0,0.0,0.0,86.28,31.602843136431375,20.228636537531145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-4.628888888888888,20.83334467120181,18.414462081128747,20.386853741496598,0.0,0.0,0.0,-1.0613271604938266,0.0,0.0,1.0,14,0,6,0,0,0,0,0,0,0,0,0,4,0,10,0,5,0,0,0,0,0,4.639847103769519,0,2.5828000000000007,52.096800000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAPS,none,C(CNC(CO)(CO)CO)CS(=O)(=O)O,C(CNC(CO)(CO)CO)CS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002B6C1D99C40>,10.344002031368102,10.344002031368102,0.12557870370370372,-3.989527943121693,0.23678239886961663,13.066666666666666,243.28099999999998,226.14499999999995,243.077658264,92,0,0.2643969682179179,-0.3942683115725004,0.3942683115725004,0.2643969682179179,1.0666666666666667,1.5333333333333334,1.8666666666666667,32.239739174753296,10.03821287301868,2.2628889636022467,-2.2818955319425553,2.0105433585671433,-2.5471913854370123,7.8528156276904175,0.042926030932730196,2.1794253102453727,3.920341055359515,228.94721312873543,11.949747468305834,8.256239940510708,9.072736521438435,6.889087296526012,4.4174795141868115,6.026644821713213,3.3210402515500697,4.893117113040051,1.9870592399408022,2.7916418937040044,0.9258281251890088,1.434967397755512,-0.25000000000000006,1246.6312774603532,14.75,6.358,6.025342194009125,88.49010316444588,20.63637078852845,0.0,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,0.0,12.965578028838586,0.0,31.11242475266889,28.290129042541416,10.118126859033554,0.0,5.316788604006331,0.0,11.959746875309355,32.118255906198115,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,65.94731020112287,10.118126859033554,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,127.08999999999999,41.230551611702445,8.417796984328938,0.0,12.965578028838586,0.0,0.0,0.0,0.0,0.0,5.316788604006331,19.872332058212482,29.102963671579744,0.0,0.0,29.286106268896447,-1.2091095049130764,-0.4043990929705217,0.0,0.12557870370370372,-1.2449454365079367,-3.989527943121693,1.0,15,5,7,0,0,0,0,0,0,0,0,0,6,5,8,0,8,0,0,0,0,0,6.252033333333332,0,-2.430399999999999,53.023700000000034,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
